article_id,ticker,published_at,source_name,author,title,description,content,url,date
47,GOOG,2026-03-27 18:24:18+00:00,The-independent.com,Michael Liedtke,Yahoo turns to AI to spark internet pioneer’s revival,Internet trailblazer Yahoo is exploring technology’s next frontier with Scout,"Your support helps us to tell the story
From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. Whether it's investigating the financia… [+7022 chars]",https://www.the-independent.com/tech/yahoo-ai-scout-search-jim-lanzone-b2947297.html,2026-03-27 00:00:00+00:00
48,GOOG,2026-03-27 18:34:45+00:00,Adweek,mmwachiro,"Ticker: Versant Looking to Acquire Vox’s Podcast Division, According to Report","Rahel Solomon departs CNN, and Scott MacFarlane has a new home.","Top of the Ticker: The New York Times reports that Versant, the parent company of MS NOW and CNBC, is one of many suitors interested in acquiring Voxs podcast division.
Acquisition talks are in thei… [+4853 chars]",https://www.adweek.com/tvnewser/ticker-versant-looking-to-acquire-voxs-podcast-division-according-to-report/,2026-03-27 00:00:00+00:00
49,GOOG,2026-03-27 19:15:00+00:00,Telecompetitor,Phil Britt,"After Astound merger, Google Fiber is now GFiber","After Astound merger, Google Fiber is now GFiber
Google Fiber has rebranded itself as GFiber, a move that Melani Griffith — GFiber chief growth officer — said reflects the company’s growth into an internet service provider completely focused on creating a cus…","Google Fiber has rebranded itself as GFiber, a move that Melani Griffith GFiber chief growth officer said reflects the companys growth into an internet service provider completely focused on creating… [+1674 chars]",https://www.telecompetitor.com/after-astound-merger-google-fiber-is-now-gfiber/,2026-03-27 00:00:00+00:00
50,GOOG,2026-03-27 19:17:38+00:00,The Mercury News,Associated Press,Yahoo turns to AI-powered answer engine Scout to lead it back to roots,Yahoo is leaning into AI movement with hope the technology will simplify online search.,"By MICHAEL LIEDTKE, AP Technology Writer
SAN FRANCISCO (AP) Internet trailblazer Yahoo is exploring technologys next frontier with Scout, an answer engine powered by artificial intelligence. Scout s… [+6158 chars]",https://www.mercurynews.com/2026/03/27/yahoo-revival/,2026-03-27 00:00:00+00:00
51,GOOG,2026-03-27 19:33:00+00:00,CNA,,"Iran-linked hackers breach FBI director's personal email, publish photos and documents","Iran-linked hackers accessed Kash Patel’s personal email, posting hundreds of photos and messages, though the FBI said, “we have taken all necessary steps to mitigate potential risks.”","WASHINGTON: Iran-linked hackers have broken into FBI Director Kash Patel's personal email inbox, publishing photographs of the director and other documents to the internet, the hackers and the bureau… [+1597 chars]",https://www.channelnewsasia.com/world/iran-hackers-fbi-director-kash-patel-handala-us-israel-war-6022201,2026-03-27 00:00:00+00:00
52,GOOG,2026-03-27 20:24:53+00:00,CNBC,Ari Levy,"Tech stocks suffer worst week in nearly a year, driven down by war worries, Meta legal woes","Meta's twin legal defeats this week and a big selloff in Micron spurred a drop in technology stocks, which were broadly hit by rising oil prices.","A bad week for stocks was particularly rough for tech investors, as the Nasdaq suffered its worst weekly drop since April 2025. Meta and Micron saw double-digit drops, but the pain was felt across th… [+2785 chars]",https://www.cnbc.com/2026/03/27/tech-stocks-iran-war-meta-verdict.html,2026-03-27 00:00:00+00:00
53,GOOG,2026-03-27 20:58:37+00:00,Japan Today,,"Iran-linked hackers breach FBI director's personal email, publish photos and documents","Iran-linked hackers have broken into FBI Director Kash Patel's personal email inbox, publishing photographs of the director and other documents to the internet, the hackers and ‌the bureau said on Friday. On their website, the hacker group Handala Hack Team s…","Iran-linked hackers have broken into FBI Director Kash Patel's personal email inbox, publishing photographs of the director and other documents to the internet, the hackers and the bureau said on Fri… [+3640 chars]",https://japantoday.com/category/world/iran-linked-hackers-breach-fbi-director%27s-personal-email-publish-photos-and-documents,2026-03-27 00:00:00+00:00
54,GOOG,2026-03-28 02:18:24+00:00,The Edwardsville Intelligencer,Michael Liedtke,Yahoo turns to AI-powered answer engine Scout to lead it back to its roots in online search,"Internet trailblazer Yahoo is exploring technology’s next frontier with Scout, an answer engine powered by artificial intelligence. Scout seems insightful, based on its response to a question posed...","Yahoo CEO Jim Lanzone poses for a photo on Feb. 24, 2026 in Yahoos San Francisco office.
Michael Liedtke/AP
SAN FRANCISCO (AP) Internet trailblazer Yahoo is exploring technology's next frontier wit… [+6504 chars]",https://www.theintelligencer.com/business/article/yahoo-turns-to-ai-powered-answer-engine-scout-to-22155581.php,2026-03-28 00:00:00+00:00
55,GOOG,2026-03-28 05:42:07+00:00,Livemint,Aman Gupta,Google nears massive financing agreement for Anthropic's 500-megawatt data center project: Report,"Google is nearing a multibillion-dollar deal to support Anthropic's Texas data center, according to a new report. The dal expected to finalize soon and the financing could exceed $5 billion","Google is closing in on a multibillion-dollar deal to power a data centre leased to Anthropic in Texas. As per a report by Financial Times, Google is expected to finalise its backing for the project … [+2372 chars]",https://www.livemint.com/companies/news/google-nears-massive-financing-agreement-for-anthropics-500-megawatt-data-center-project-report-11774672878301.html,2026-03-28 00:00:00+00:00
56,GOOG,2026-03-28 10:00:00+00:00,Yahoo Entertainment,Queenie Wong,How the landmark verdict against Meta and YouTube could hit their businesses,"Meta and Alphabet, the parent company of YouTube, saw their stock price drop this week after a jury found the companies liable for the design and operations ...","Meta's Mark Zuckerberg arrives for a trial in L.A. on whether social media platforms addict and harm children. (Ryan Sun / Associated Press)
A Los Angeles jury dealt a blow to social media giants Me… [+5640 chars]",https://finance.yahoo.com/sectors/technology/articles/landmark-verdict-against-meta-youtube-100000708.html,2026-03-28 00:00:00+00:00
57,GOOG,2026-03-28 13:20:08+00:00,Ibtimes.com.au,Daniel Lee,"Top 10 Most Influential CEOs in the United States in 2026: AI, Innovation and Bold Leadership Define the Year","As artificial intelligence reshapes industries and economic uncertainty tests corporate resilience, a select group of chief executives continues to set the pace for American business in 2026.","As artificial intelligence reshapes industries and economic uncertainty tests corporate resilience, a select group of chief executives continues to set the pace for American business in 2026. From tr… [+8420 chars]",https://www.ibtimes.com.au/top-10-most-influential-ceos-united-states-2026-ai-innovation-bold-leadership-define-year-1864780,2026-03-28 00:00:00+00:00
58,GOOG,2026-03-28 16:59:19+00:00,The Times of India,ETtech,What is Agent Smith? Google’s internal AI tool for operations that helps engineers code,"Agent Smith by Google: Unlike conventional AI coding assistants, the system is capable of planning and executing workflows autonomously, marking a shift toward more independent AI agents. Agent Smith can reference internal documents and access employee profil…","Tech giant Google has introduced a new internal tool, Agent Smith, into its workflow, according to a recent report by Business Insider. The tool is designed to automate tasks such as coding, while al… [+2813 chars]",https://economictimes.indiatimes.com/tech/artificial-intelligence/what-is-agent-smith-googles-internal-ai-tool-for-operations-that-helps-engineers-code/articleshow/129868893.cms,2026-03-28 00:00:00+00:00
59,GOOG,2026-03-28 16:59:19+00:00,The Times of India,ETtech,What is Agent Smith? Google’s internal AI tool for operations that helps engineers code,"Agent Smith by Google: Unlike conventional AI coding assistants, the system is capable of planning and executing workflows autonomously, marking a shift toward more independent AI agents. Agent Smith can reference internal documents and access employee profil…","Tech giant Google has introduced a new internal tool, Agent Smith, into its workflow, according to a recent report by Business Insider. The tool is designed to automate tasks such as coding, while al… [+2813 chars]",https://economictimes.indiatimes.com/tech/technology/what-is-agent-smith-googles-internal-ai-tool-for-operations-that-helps-engineers-code/articleshow/129868907.cms,2026-03-28 00:00:00+00:00
60,GOOG,2026-03-28 17:47:00+00:00,BGR,staff@bgr.com (Molly McLaughlin),You Can Use Apple CarPlay To Save Money On Gas - Here's How,"If you drive daily, filling up the tank is can be a large part of your budget, but CarPlay has some apps that can help.","There are a number of apps you can use on CarPlay to plan your fuel pit stops and compare prices, namely: FuelUp, Waze, and Google Maps. FuelUp is an app that displays gas prices near you, either as … [+1112 chars]",https://www.bgr.com/2130118/how-to-use-apple-carplay-save-money-gas/,2026-03-28 00:00:00+00:00
61,GOOG,2026-03-29 15:09:50+00:00,Fortune,Eva Roytburg,The Iran war turned Mag 7 stocks into dip-buying bait. But no one is jumping in yet even though Wall Street expects U.S. tech to outperform,Microsoft has sold off 32% in just five months.,"Every Magnificent 7 stock is now down double digits from its 52-week high, with the groups losses accelerating as the war in Iran compounds on the already fraught AI trade.Microsoft has been hit the … [+3915 chars]",https://fortune.com/2026/03/29/iran-war-mag-7-meta-microsoft-apple-google-stocks-price-president-trump/,2026-03-29 00:00:00+00:00
62,GOOG,2026-03-29 15:32:29+00:00,Fortune,"Michael Liedtke, The Associated Press",Yahoo CEO Jim Lanzone on ‘the white whale of turnarounds’ and turning to AI—licensed from Anthropic,"The AP asked Scout about Yahoo's history: ""Yahoo’s journey illustrates how a company with an early advantage can disappear without continuous innovation.""","Internet trailblazer Yahoo is exploring technologys next frontier with Scout, an answer engine powered by artificial intelligence. Scout seems insightful, based on its response to a question posed by… [+6097 chars]",https://fortune.com/2026/03/29/yahoo-ceo-jim-lanzone-white-whale-tunarounds-ai-scout-anthropic/,2026-03-29 00:00:00+00:00
63,GOOG,2026-03-29 19:36:13+00:00,iTnews,,Iran-linked hackers breach FBI director's personal email,Publish photos and documents.,"Iran-linked hackers have broken into FBI director Kash Patel's personal email ⁠inbox, publishing ⁠photographs of the director and other documents to the internet, the hackers and the bureau said.
On… [+3667 chars]",https://www.itnews.com.au/news/iran-linked-hackers-breach-fbi-directors-personal-email-624652?utm_source=feed&utm_medium=rss&utm_campaign=iTnews+Business+feed,2026-03-29 00:00:00+00:00
64,GOOG,2026-03-29 19:37:15+00:00,iTnews,,Iran-linked hackers breach FBI director's personal email,Publish photos and documents.,"Iran-linked hackers have broken into FBI director Kash Patel's personal email ⁠inbox, publishing ⁠photographs of the director and other documents to the internet, the hackers and the bureau said.
On… [+3667 chars]",https://www.itnews.com.au/news/iran-linked-hackers-breach-fbi-directors-personal-email-624652?utm_source=feed&utm_medium=rss&utm_campaign=iTnews+,2026-03-29 00:00:00+00:00
65,GOOG,2026-03-29 19:37:46+00:00,iTnews,,Iran-linked hackers breach FBI director's personal email,Publish photos and documents.,"Iran-linked hackers have broken into FBI director Kash Patel's personal email ⁠inbox, publishing ⁠photographs of the director and other documents to the internet, the hackers and the bureau said.
On… [+3667 chars]",https://www.itnews.com.au/news/iran-linked-hackers-breach-fbi-directors-personal-email-624652?utm_source=feed&utm_medium=rss&utm_campaign=iTnews+News+feed,2026-03-29 00:00:00+00:00
66,GOOG,2026-03-29 21:01:55+00:00,The Straits Times,Vihanya Rakshika,End of an era: Fitbit Singapore winds up as Google completes takeover of fitness tracker brand,A Government Gazette notice confirms that liquidators have been appointed to wind up the local unit. Read more at straitstimes.com. Read more at straitstimes.com.,"SINGAPORE Fitness tracking pioneer Fitbit is set to vanish as a standalone entity in Singapore after its local unit was placed under voluntary liquidation, marking the end of its corporate presence h… [+4675 chars]",https://www.straitstimes.com/business/end-of-an-era-fitbit-singapore-winds-up-as-google-completes-takeover-of-fitness-tracker-brand,2026-03-29 00:00:00+00:00
67,GOOG,2026-03-30 02:00:25+00:00,Livemint,Mint Editorial Board,Social media addiction: Why the Google-Meta ruling is a warning shot for Big Tech and AI developers,A judicial verdict in America on the harms of addictive-by-design social media spotlights the menace of rash digital innovation just as AI-guided warfare raises global risks skyhigh. Think of autonomous weapons in rogue hands.,"In an age of unprecedented tech evolution, the law can easily fall behind the curve; all too often, legislation fails to keep pace. Yet, precedents matter. Last week, a jury in the US held Google and… [+3381 chars]",https://www.livemint.com/opinion/online-views/social-media-addiction-why-google-meta-ruling-big-tech-ai-developers-addictive-by-design-tiktok-snapchat-11774806345825.html,2026-03-30 00:00:00+00:00
68,GOOG,2026-03-30 04:41:30+00:00,Business Times,,End of an era: Fitbit Singapore winds up as Google completes takeover of fitness tracker brand,Move marks a curtain call for Fitbit Singapore about 11 years after it was registered here in February 2015 Read more at The Business Times.,Move marks a curtain call for Fitbit Singapore about 11 years after it was registered here in February 2015[SINGAPORE] Fitness tracking pioneer Fitbit is set to vanish as a standalone entity in Singa… [+5006 chars],https://www.businesstimes.com.sg/singapore/end-era-fitbit-singapore-winds-google-completes-takeover-fitness-tracker-brand,2026-03-30 00:00:00+00:00
69,GOOG,2026-03-30 09:30:31+00:00,Livemint,mint,The Iran war is splitting AI fortunes: Labs are less vulnerable than cost-hit hyperscalers and chipmakers,"Gulf capital and cheap energy has partly powered the AI boom—but both have been unsettled by war. As costs rise and supply chains creak, the outlook for AI infrastructure looks fragile even as software-driven AI labs look less exposed to this shock.","Some estimates have projected $2 trillion in long-term pledges from Middle Eastern nations to the AI boom, money that now looks precarious. At the same time, surging energy costs threaten to make dat… [+4281 chars]",https://www.livemint.com/opinion/online-views/iran-war-splitting-ai-fortunes-labs-hyperscalers-chipmakers-nvidia-tsmc-openai-anthropic-11774727119280.html,2026-03-30 00:00:00+00:00
70,GOOG,2026-03-30 12:28:36+00:00,Martinvol.pe,martinvol,How the AI Bubble Bursts,"The catalysts for a crash are already laid out, and it can happen sooner than most expect. AI is here to stay. If used right, chances are it will make us all more productive. That, on the other hand, does not mean it will be a good investment. Big tech doesn’…","The catalysts for a crash are already laid out, and it can happen sooner than most expect. AI is here to stay. If used right, chances are it will make us all more productive. That, on the other hand,… [+6900 chars]",https://martinvol.pe/blog/2026/03/30/how-the-ai-bubble-bursts/,2026-03-30 00:00:00+00:00
71,GOOG,2026-03-30 13:06:56+00:00,The Times of India,Bloomberg,"Meta faces $310 billion market value drop on legal, AI concerns","Shares of the Facebook and Instagram parent are down 19% this month, putting them on pace for their worst performance since October 2022. That was when Meta gave a disappointing revenue outlook, and chief executive officer Mark Zuckerberg pleaded with investo…",Meta Platforms was looking like the best Big Tech stock in the market when the year began. But investors fears of legal risks and heavy spending on artificial intelligence are bubbling to the surface… [+4887 chars],https://economictimes.indiatimes.com/tech/technology/meta-faces-310-billion-market-value-drop-on-legal-ai-concerns/articleshow/129902024.cms,2026-03-30 00:00:00+00:00
72,GOOG,2026-03-30 15:55:33+00:00,Ibtimes.com.au,Mike Clair,"Alphabet Shares Hover Near Buy Territory As AI Momentum Offsets Macro Headwinds, Analysts Say","Alphabet Inc.'s Class C shares (GOOG) traded around $274.92 midday Tuesday in New York, up 0.42% on the session, as investors weighed the tech giant's aggressive artificial intelligence investments against broader market volatility and looming regulatory risk…","Alphabet Inc.'s Class C shares (GOOG) traded around $274.92 midday Tuesday in New York, up 0.42% on the session, as investors weighed the tech giant's aggressive artificial intelligence investments a… [+7417 chars]",https://www.ibtimes.com.au/alphabet-shares-hover-near-buy-territory-ai-momentum-offsets-macro-headwinds-analysts-say-1865022,2026-03-30 00:00:00+00:00
73,GOOG,2026-03-30 18:00:00+00:00,OilPrice.com,OilPrice.com,Data Center Spending Is About to Rival the World’s Biggest Energy Markets,"Data center capital expenditure reached $770 billion in 2025, surpassing investments for upstream oil and gas activities in the same year. Solar PV investments, broadly acknowledged as the most substantial growth story in energy supply over the past 10 years,…","The total number of active…
Despite headlines saying that energy…
War damage is creating a…
Set us as your preferred Google source
By Rystad Energy - Mar 30, 2026, 1:00 PM CDTData center capital … [+4249 chars]",https://oilprice.com/Energy/Energy-General/Data-Center-Spending-Is-About-to-Rival-the-Worlds-Biggest-Energy-Markets.html,2026-03-30 00:00:00+00:00
74,GOOG,2026-03-30 18:48:27+00:00,CNA,,"Big Tech sports broadcast rights could imperil US local TV news, stations argue","March 30 : Major broadcast station owners said on Monday that U.S. regulators should address the trend of Big Tech companies acquiring the rights to broadcast football, baseball and other sporting events, saying it could weaken local TV news.Major broadcast c…","March 30 : Major broadcast station owners said on Monday that U.S. regulators should address the trend of Big Tech companies acquiring the rights to broadcast football, baseball and other sporting ev… [+2332 chars]",https://www.channelnewsasia.com/business/big-tech-sports-broadcast-rights-could-imperil-us-local-tv-news-stations-argue-6026576,2026-03-30 00:00:00+00:00
75,GOOG,2026-03-30 21:27:50+00:00,Childrenshealthdefense.org,Jennifer O'brien,Children’s Health Defense Wins Settlement in Landmark Censorship Case,Children’s Health Defense (CHD) and the DOJ finalized a settlement in CHD’s lawsuit against key Biden administration officials accused of colluding with tech companies to censor social media content. “We brought this case years ago to challenge the Biden admi…,Childrens Health Defense (CHD) and the U.S. Department of Justice (DOJ) finalized a settlement in CHDs landmark class action censorship lawsuit against key Biden administration officials accused of c… [+5737 chars],https://childrenshealthdefense.org/defender/childrens-health-defense-wins-settlement-in-landmark-censorship-case-doj/,2026-03-30 00:00:00+00:00
76,GOOG,2026-03-30 23:51:00+00:00,Snopes.com,Rae Deng,Don't believe claim Pope Leo XIV gave 'fiery sermon' after Trump called him 'insult to Jesus',"Pope Leo XIV gave a ""fiery sermon"" criticizing U.S. President Donald Trump's policies after Trump called the pope an ""insult to Jesus.""","Claim:
Pope Leo XIV gave a ""fiery sermon"" criticizing U.S. President Donald Trump's policies after Trump called the pope an ""insult to Jesus.""
In early 2026, a rumor spread online that U.S. Preside… [+6376 chars]",https://www.snopes.com//fact-check/pope-leo-trump-insult-jesus/,2026-03-30 00:00:00+00:00
77,GOOG,2026-03-31 04:01:00+00:00,Digiday,Krystal Scanlon,In graphic detail: The long road to accountability for social media platforms,"Last week's social media addiction rulings signal a fundamental shift: the platforms can now judged, not just on their content, but on how they are built and designed.","Last weeks trials marked a turning point for social media. For the first time, big tech giants were held accountable for causing harm to children and there were consequences.First, there was the New … [+4733 chars]",http://digiday.com/marketing/in-graphic-detail-the-long-road-to-accountability-for-social-media-platforms/,2026-03-31 00:00:00+00:00
78,GOOG,2026-03-31 05:32:36+00:00,Financial Post,Bloomberg News,High-Flying Chip Stocks Bear Brunt of Iran War Risk-Off Trade,"As investors brace for a protracted conflict in the Middle East, they’re electing to sell the technology stocks that have been among the market’s biggest winners in recent months.","(Bloomberg) As investors brace for a protracted conflict in the Middle East, theyre electing to sell the technology stocks that have been among the markets biggest winners in recent months.
THIS CON… [+4845 chars]",https://financialpost.com/pmn/business-pmn/high-flying-chip-stocks-bear-brunt-of-iran-war-risk-off-trade,2026-03-31 00:00:00+00:00
79,GOOG,2026-03-31 05:40:49+00:00,Abcnews.com,ROD MCGUIRK Associated Press,"Meta, TikTok and YouTube aren't fully complying with account ban, Australia says","Australia is considering bringing court action against Facebook, Instagram, Snapchat, TikTok and YouTube after alleging they are not doing enough to keep Australian children younger than 16 off their platforms","MELBOURNE, Australia -- Australias online safety watchdog said Tuesday it was considering court against Facebook, Instagram, Snapchat, TikTok and YouTube alleging they are not doing enough to keep Au… [+3265 chars]",https://abcnews.com/International/wireStory/meta-snapchat-tiktok-youtube-fully-complying-child-account-131565643,2026-03-31 00:00:00+00:00
80,GOOG,2026-03-31 06:08:33+00:00,The Times of India,AP,"Meta, Snapchat, TikTok and YouTube aren't fully complying with child account ban, Australia says","While 5 million Australian accounts had been deactivated, a substantial number of Australian children continued to retain accounts, create new accounts and pass platforms' age assurance systems, the report said. Courts could order fines of up to 49.5 million …","Australia's online safety watchdog said Tuesday it was considering court against Facebook, Instagram, Snapchat, TikTok and YouTube alleging they are not doing enough to keep Australian children young… [+3268 chars]",https://economictimes.indiatimes.com/tech/technology/meta-snapchat-tiktok-and-youtube-arent-fully-complying-with-child-account-ban-australia-says/articleshow/129917662.cms,2026-03-31 00:00:00+00:00
81,GOOG,2026-03-31 10:00:00+00:00,Stratechery.com,Ben Thompson,Apple’s 50 Years of Integration,Apple has survived 50 years by being the only company integrating hardware and software; if the company loses because of AI it will be because the point of integration changes.,There is a weird phenomenon as a sports fan where the athletes on the field or court are older than youand then they’re your ageand then they’re all younger than you; for me the last athlete I could … [+21453 chars],https://stratechery.com/2026/apples-50-years-of-integration/,2026-03-31 00:00:00+00:00
82,GOOG,2026-03-31 10:22:55+00:00,Barchart.com,Neha Panjwani,What to Expect From Alphabet's Next Quarterly Earnings Report,"Alphabet will release its first-quarter earnings soon, and analysts anticipate a low single-digit profit dip.","Mountain View, California-based Alphabet Inc. (GOOGL) is a multinational technology conglomerate holding company offering various products and platforms. With a market cap of $3.3 trillion, GOOGL pro… [+1966 chars]",https://www.barchart.com/story/news/1058652/what-to-expect-from-alphabet-s-next-quarterly-earnings-report,2026-03-31 00:00:00+00:00
83,GOOG,2026-03-31 12:21:40+00:00,Financial Post,Bloomberg News,"Nvidia-Tied Debt Deal Turbocharges a 30,000-Acre Data Center Bet","When JPMorgan Chase & Co. hit the market to sell $3.8 billion worth of junk bonds for the construction of a data center backed by Nvidia Corp., investors piled in, placing some $14 billion of orders by the time the sale wrapped up.","Over the last two years it doubled its footprint and aims to secure over 22 gigawatts of electricity, the power needs of some 20 million households, for data centers. 
The goal, it tells investors, … [+3404 chars]",https://financialpost.com/pmn/business-pmn/nvidia-tied-debt-deal-turbocharges-a-30000-acre-data-center-bet,2026-03-31 00:00:00+00:00
84,GOOG,2026-03-31 14:12:36+00:00,Ibtimes.com.au,Mike Clair,Alphabet Shares Climb as Analysts Affirm Long-Term Buy on AI Momentum and Cloud Surge,"NEW YORK — Alphabet Inc. shares rose more than 2% in early trading Tuesday, with the Google parent's Class C stock (GOOG) climbing to around $280 as Wall Street largely reaffirmed its bullish stance on the tech giant's long-term prospects amid accelerating ar…","NEW YORK — Alphabet Inc. shares rose more than 2% in early trading Tuesday, with the Google parent's Class C stock (GOOG) climbing to around $280 as Wall Street largely reaffirmed its bullish stance … [+8650 chars]",https://www.ibtimes.com.au/alphabet-shares-climb-analysts-affirm-long-term-buy-ai-momentum-cloud-surge-1865104,2026-03-31 00:00:00+00:00
85,GOOG,2026-03-31 15:18:40+00:00,Colossus.com,,Project Mario: the inside story of DeepMind,The inside story of how DeepMind’s experiments in AI safety governance transformed Demis Hassabis from an idealist into a realist,"Subscribe to print for your office or home.
The following is an exclusive excerpt adapted from the author’s new book, THE INFINITY MACHINE: Demis Hassabis, DeepMind, and the Quest for Superintellige… [+55025 chars]",https://colossus.com/article/project-mario-demis-hassabis-deepmind-mallaby/,2026-03-31 00:00:00+00:00
86,GOOG,2026-03-31 16:11:12+00:00,Fortune,Jake Angelo,Marc Andreessen says AI layoffs are a farce—companies are 75% overstaffed and AI is the ‘silver-bullet excuse’ to clean house,The venture capitalist thinks companies are citing AI as an excuse to cut down workforces for alternative reasons.,"The promise of AI-driven productivity has many employees fearing for their heads. But to Marc Andreessen, co-founder and general partner at Andreessen Horowitz, the technology is more of a bogeyman, … [+3840 chars]",https://fortune.com/2026/03/31/marc-andreessen-ai-layoffs-silver-bullet-excuse-overhiring/,2026-03-31 00:00:00+00:00
87,GOOG,2026-03-31 16:32:00+00:00,MarketBeat,"Ryan Hasson, MarketBeat",5 Cloud and AI Infrastructure Stocks Powering the Next Wave of AI,"These five stocks each play a distinct role in powering the next wave of Artificial Intelligence, from pure-play AI cloud providers to mega-cap compounders.","AI cloud infrastructure visualization above data center servers, showing connected networks powering advanced computing systems.
<ul><li>These five stocks, NBIS, DOCN, GOOGL, CRWV, and ALAB, each pl… [+8891 chars]",https://www.marketbeat.com/originals/5-cloud-and-ai-infrastructure-stocks-powering-the-next-wave-of-ai/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,2026-03-31 00:00:00+00:00
88,GOOG,2026-03-31 17:07:00+00:00,TheStreet,Thomas Richmond,Wall Street resets Amazon stock price targets on AWS AI trends,"Amazon stock is down about 11% year-to-date, but Wall Street is starting to lean more bullish again. The shift comes as AWS growth reaccelerates, driven by...","Amazon stock is down about 11% year-to-date, but Wall Street is starting to lean more bullish again.
The shift comes as AWS growth reaccelerates, driven by strong demand for AI workloads.
At the sa… [+6662 chars]",https://www.thestreet.com/investing/stocks/wall-street-resets-amazon-stock-price-targets-on-aws-ai-trends,2026-03-31 00:00:00+00:00
89,GOOG,2026-03-31 17:39:33+00:00,Yahoo Entertainment,Fatima Gulzar,Is Alphabet Inc. (GOOGL) one of the Best Goldman Sachs AI Stocks: Top 12 Stocks to Buy?,"Alphabet Inc. (NASDAQ:GOOGL) is one of the Goldman Sachs AI Stocks: Top 12 Stocks to Buy. On March 18, 2026, The New York Times reported that Alphabet Inc. (...","Alphabet Inc. (NASDAQ:GOOGL) is one of the
Goldman Sachs AI Stocks: Top 12 Stocks to Buy. On March 18, 2026, The New York Times reported that Alphabet Inc. (NASDAQ:GOOGL)s Google had strengthened it… [+1881 chars]",https://finance.yahoo.com/markets/stocks/articles/alphabet-inc-googl-one-best-173933801.html,2026-03-31 00:00:00+00:00
90,GOOG,2026-03-31 19:23:28+00:00,Kotaku,Lewis Parker,Is The RAM AI-pocalypse Finally Over? Probably Not,"RAM manufacturers' stock prices are falling across the board this week, but it's too early to break out the celebratory post-AI-bubble-popping champagne","Its been a big week for AI haters. OpenAIs video platform Sora shut down on March 24 (following a report that it was allegedly losing $1 million every day), some DDR5 RAM prices are currently down (a… [+9307 chars]",https://kotaku.com/ram-ai-stock-prices-bubble-openai-nvidia-chatgpt-2000683539,2026-03-31 00:00:00+00:00
91,GOOG,2026-03-31 21:02:07+00:00,Openai.com,,OpenAI raises $122B to accelerate the next phase of AI,"OpenAI raises $122 billion in new funding to expand frontier AI globally, invest in next-generation compute, and meet growing demand for ChatGPT, Codex, and enterprise AI.","Today, we closed our latest funding round with $122 billion in committed capital at a post money valuation of $852 billion.
OpenAI is becoming the core infrastructure for AI, making it possible for … [+8638 chars]",https://openai.com/index/accelerating-the-next-phase-ai/,2026-03-31 00:00:00+00:00
92,GOOG,2026-03-31 21:44:18+00:00,Japan Today,,"Meta, Snapchat, TikTok and YouTube aren't fully complying with child account ban, Australia says","Australia’s online safety watchdog said Tuesday it was considering court against Facebook, Instagram, Snapchat, TikTok and YouTube alleging they are not doing enough to keep Australian children younger than 16 off their platforms. Experts say the Australian c…","Australias online safety watchdog said Tuesday it was considering court against Facebook, Instagram, Snapchat, TikTok and YouTube alleging they are not doing enough to keep Australian children younge… [+4368 chars]",https://japantoday.com/category/tech/meta-snapchat-tiktok-and-youtube-aren%27t-fully-complying-with-child-account-ban-australia-says,2026-03-31 00:00:00+00:00
93,GOOG,2026-03-31 22:01:48+00:00,The Next Web,Allison Steffens Herrera,Iran’s Revolutionary Guards just named 18 US tech firms as military targets. The age of the civilian data centre is over.,"At 8pm Tehran time on Tuesday, a new kind of front line was drawn, not through desert terrain or along a disputed border, but through the server farms, cloud regions, and corporate campuses of America’s largest technology companies. The Islamic Revolutionary …","At 8pm Tehran time on Tuesday, a new kind of front line was drawn, not through desert terrain or along a disputed border, but through the server farms, cloud regions, and corporate campuses of Americ… [+7779 chars]",https://thenextweb.com/news/iran-irgc-18-us-tech-companies-military-targets/,2026-03-31 00:00:00+00:00
94,GOOG,2026-03-31 22:34:48+00:00,Yahoo Entertainment,Ashar Jawad,Needham Reiterates Buy on Alphabet Inc. (GOOGL) With $400 Price Target,"Alphabet Inc. (NASDAQ:GOOGL) is among the 8 Stocks Owned by President Donald Trump in his Stock Portfolio. As of the close of business on March 30, the stock...","Alphabet Inc. (NASDAQ:GOOGL) is among the 8 Stocks Owned by President Donald Trump in his Stock Portfolio. As of the close of business on March 30, the stock is a Strong Buy with an average share pri… [+2241 chars]",https://finance.yahoo.com/markets/stocks/articles/needham-reiterates-buy-alphabet-inc-223448220.html,2026-03-31 00:00:00+00:00
95,GOOG,2026-03-31 23:52:33+00:00,SiliconANGLE News,Mike Wheatley,OpenAI just closed on a record-breaking $122B funding round that brings its value to $852B,"OpenAI Group PBC showed that it’s still the darling of artificial intelligence investors today, announcing it has raised $122 billion at an $852 billion valuation, the largest funding round in Silicon Valley’s history. The round, which comes at a time when th…","OpenAI Group PBC showed that its still the darling of artificial intelligence investors today, announcing it has raised $122 billion at an $852 billion valuation, the largest funding round in Silicon… [+4840 chars]",https://siliconangle.com/2026/03/31/openai-just-closed-record-breaking-122b-funding-round-brings-value-852b/,2026-03-31 00:00:00+00:00
